date,DGORDER
2006-01-01,209540.0
2006-02-01,219738.0
2006-03-01,227188.0
2006-04-01,214625.0
2006-05-01,215819.0
2006-06-01,221220.0
2006-07-01,209494.0
2006-08-01,210473.0
2006-09-01,234701.0
2006-10-01,216952.0
2006-11-01,224809.0
2006-12-01,229243.0
2007-01-01,222969.0
2007-02-01,220962.0
2007-03-01,229526.0
2007-04-01,233420.0
2007-05-01,228836.0
2007-06-01,228868.0
2007-07-01,233176.0
2007-08-01,235758.0
2007-09-01,226473.0
2007-10-01,230700.0
2007-11-01,227005.0
2007-12-01,244443.0
2008-01-01,239389.0
2008-02-01,235037.0
2008-03-01,234868.0
2008-04-01,231086.0
2008-05-01,227370.0
2008-06-01,229262.0
2008-07-01,220411.0
2008-08-01,214106.0
2008-09-01,215245.0
2008-10-01,191912.0
2008-11-01,181552.0
2008-12-01,173849.0
2009-01-01,151085.0
2009-02-01,148834.0
2009-03-01,146323.0
2009-04-01,147467.0
2009-05-01,149255.0
2009-06-01,147033.0
2009-07-01,153691.0
2009-08-01,157489.0
2009-09-01,158041.0
2009-10-01,161097.0
2009-11-01,160419.0
2009-12-01,160520.0
2010-01-01,181016.0
2010-02-01,180450.0
2010-03-01,182148.0
2010-04-01,182948.0
2010-05-01,189932.0
2010-06-01,185667.0
2010-07-01,187506.0
2010-08-01,191745.0
2010-09-01,201932.0
2010-10-01,193066.0
2010-11-01,197202.0
2010-12-01,193452.0
2011-01-01,203636.0
2011-02-01,196393.0
2011-03-01,212748.0
2011-04-01,200733.0
2011-05-01,207170.0
2011-06-01,201579.0
2011-07-01,206458.0
2011-08-01,216705.0
2011-09-01,204738.0
2011-10-01,210799.0
2011-11-01,215531.0
2011-12-01,223835.0
2012-01-01,226295.0
2012-02-01,226783.0
2012-03-01,221729.0
2012-04-01,218445.0
2012-05-01,219486.0
2012-06-01,217930.0
2012-07-01,222851.0
2012-08-01,200405.0
2012-09-01,216864.0
2012-10-01,218355.0
2012-11-01,217176.0
2012-12-01,231169.0
2013-01-01,223063.0
2013-02-01,234445.0
2013-03-01,217480.0
2013-04-01,226467.0
2013-05-01,236942.0
2013-06-01,246567.0
2013-07-01,220831.0
2013-08-01,224721.0
2013-09-01,237493.0
2013-10-01,231736.0
2013-11-01,243831.0
2013-12-01,238481.0
2014-01-01,224538.0
2014-02-01,231380.0
2014-03-01,235485.0
2014-04-01,237317.0
2014-05-01,234459.0
2014-06-01,237501.0
2014-07-01,300114.0
2014-08-01,236400.0
2014-09-01,236112.0
2014-10-01,233072.0
2014-11-01,228727.0
2014-12-01,225104.0
2015-01-01,225739.0
2015-02-01,217321.0
2015-03-01,230136.0
2015-04-01,225656.0
2015-05-01,218316.0
2015-06-01,228948.0
2015-07-01,228347.0
2015-08-01,222335.0
2015-09-01,217744.0
2015-10-01,226517.0
2015-11-01,224319.0
2015-12-01,217570.0
2016-01-01,228982.0
2016-02-01,216792.0
2016-03-01,218388.0
2016-04-01,229837.0
2016-05-01,223117.0
2016-06-01,206910.0
2016-07-01,216155.0
2016-08-01,217584.0
2016-09-01,217396.0
2016-10-01,233461.0
2016-11-01,216353.0
2016-12-01,219525.0
2017-01-01,219277.0
2017-02-01,221514.0
2017-03-01,222944.0
2017-04-01,224150.0
2017-05-01,222292.0
2017-06-01,236980.0
2017-07-01,217739.0
2017-08-01,221312.0
2017-09-01,228782.0
2017-10-01,228333.0
2017-11-01,230235.0
2017-12-01,241711.0
2018-01-01,228219.0
2018-02-01,236950.0
2018-03-01,244343.0
2018-04-01,243872.0
2018-05-01,243168.0
2018-06-01,243778.0
2018-07-01,235786.0
2018-08-01,245657.0
